,root,state,resolution,year,capture_date,utm_zone,standard_tile_name,six_digit_chip_name,NW_pixel_coordinates,SE_pixel_coordinates,row_indicies,col_indicies
5591,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verification_set3,tx,060cm,2018,20181113,14,m_3210017_nw_14_060_20181113,tx_060cm_2018_32100_m_3210017_nw_14_060_20181113_000012.jpg,"[0, 5632]","[511, 6143]",11,0
5592,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verification_set3,tx,060cm,2018,20181113,14,m_3210017_nw_14_060_20181113,tx_060cm_2018_32100_m_3210017_nw_14_060_20181113_000013.jpg,"[0, 6144]","[511, 6655]",12,0
5593,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verification_set3,tx,060cm,2018,20181113,14,m_3210017_nw_14_060_20181113,tx_060cm_2018_32100_m_3210017_nw_14_060_20181113_000015.jpg,"[0, 7168]","[511, 7679]",14,0
5594,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verification_set3,tx,060cm,2018,20181113,14,m_3210017_nw_14_060_20181113,tx_060cm_2018_32100_m_3210017_nw_14_060_20181113_000027.jpg,"[512, 1024]","[1023, 1535]",2,1
5595,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verification_set3,tx,060cm,2018,20181113,14,m_3210017_nw_14_060_20181113,tx_060cm_2018_32100_m_3210017_nw_14_060_20181113_000039.jpg,"[512, 7168]","[1023, 7679]",14,1
5596,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verification_set3,tx,060cm,2018,20181113,14,m_3210017_nw_14_060_20181113,tx_060cm_2018_32100_m_3210017_nw_14_060_20181113_000040.jpg,"[512, 7680]","[1023, 8191]",15,1
5597,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verification_set3,tx,060cm,2018,20181113,14,m_3210017_nw_14_060_20181113,tx_060cm_2018_32100_m_3210017_nw_14_060_20181113_000056.jpg,"[1024, 3584]","[1535, 4095]",7,2
5598,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verification_set3,tx,060cm,2018,20181113,14,m_3210017_nw_14_060_20181113,tx_060cm_2018_32100_m_3210017_nw_14_060_20181113_000061.jpg,"[1024, 6144]","[1535, 6655]",12,2
5599,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verification_set3,tx,060cm,2018,20181113,14,m_3210017_nw_14_060_20181113,tx_060cm_2018_32100_m_3210017_nw_14_060_20181113_000063.jpg,"[1024, 7168]","[1535, 7679]",14,2
5600,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verification_set3,tx,060cm,2018,20181113,14,m_3210017_nw_14_060_20181113,tx_060cm_2018_32100_m_3210017_nw_14_060_20181113_000080.jpg,"[1536, 3584]","[2047, 4095]",7,3
5601,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verification_set3,tx,060cm,2018,20181113,14,m_3210017_nw_14_060_20181113,tx_060cm_2018_32100_m_3210017_nw_14_060_20181113_000106.jpg,"[2048, 4608]","[2559, 5119]",9,4
5602,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verification_set3,tx,060cm,2018,20181113,14,m_3210017_nw_14_060_20181113,tx_060cm_2018_32100_m_3210017_nw_14_060_20181113_000107.jpg,"[2048, 5120]","[2559, 5631]",10,4
5603,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verification_set3,tx,060cm,2018,20181113,14,m_3210017_nw_14_060_20181113,tx_060cm_2018_32100_m_3210017_nw_14_060_20181113_000130.jpg,"[2560, 4608]","[3071, 5119]",9,5
5604,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verification_set3,tx,060cm,2018,20181113,14,m_3210017_nw_14_060_20181113,tx_060cm_2018_32100_m_3210017_nw_14_060_20181113_000174.jpg,"[3584, 2560]","[4095, 3071]",5,7
5605,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verification_set3,tx,060cm,2018,20181113,14,m_3210017_nw_14_060_20181113,tx_060cm_2018_32100_m_3210017_nw_14_060_20181113_000183.jpg,"[3584, 7168]","[4095, 7679]",14,7
5606,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verification_set3,tx,060cm,2018,20181113,14,m_3210017_nw_14_060_20181113,tx_060cm_2018_32100_m_3210017_nw_14_060_20181113_000184.jpg,"[3584, 7680]","[4095, 8191]",15,7
5607,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verification_set3,tx,060cm,2018,20181113,14,m_3210017_nw_14_060_20181113,tx_060cm_2018_32100_m_3210017_nw_14_060_20181113_000223.jpg,"[4608, 3072]","[5119, 3583]",6,9
5608,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verification_set3,tx,060cm,2018,20181113,14,m_3210017_nw_14_060_20181113,tx_060cm_2018_32100_m_3210017_nw_14_060_20181113_000247.jpg,"[5120, 3072]","[5631, 3583]",6,10
5609,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verification_set3,tx,060cm,2018,20181113,14,m_3210017_nw_14_060_20181113,tx_060cm_2018_32100_m_3210017_nw_14_060_20181113_000248.jpg,"[5120, 3584]","[5631, 4095]",7,10
5610,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verification_set3,tx,060cm,2018,20181113,14,m_3210017_nw_14_060_20181113,tx_060cm_2018_32100_m_3210017_nw_14_060_20181113_000257.jpg,"[5120, 8192]","[5631, 8703]",16,10
5611,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verification_set3,tx,060cm,2018,20181113,14,m_3210017_nw_14_060_20181113,tx_060cm_2018_32100_m_3210017_nw_14_060_20181113_000307.jpg,"[6144, 9216]","[6655, 9727]",18,12
5612,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verification_set3,tx,060cm,2018,20181113,14,m_3210017_nw_14_060_20181113,tx_060cm_2018_32100_m_3210017_nw_14_060_20181113_000450.jpg,"[9216, 8704]","[9727, 9215]",17,18
5613,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verification_set3,tx,060cm,2018,20181113,14,m_3210017_nw_14_060_20181113,tx_060cm_2018_32100_m_3210017_nw_14_060_20181113_000451.jpg,"[9216, 9216]","[9727, 9727]",18,18
5614,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verification_set3,tx,060cm,2018,20181113,14,m_3210017_nw_14_060_20181113,tx_060cm_2018_32100_m_3210017_nw_14_060_20181113_000467.jpg,"[9728, 5120]","[10239, 5631]",10,19
5615,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verification_set3,tx,060cm,2018,20181113,14,m_3210017_nw_14_060_20181113,tx_060cm_2018_32100_m_3210017_nw_14_060_20181113_000468.jpg,"[9728, 5632]","[10239, 6143]",11,19
5616,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verification_set3,tx,060cm,2018,20181113,14,m_3210017_nw_14_060_20181113,tx_060cm_2018_32100_m_3210017_nw_14_060_20181113_000492.jpg,"[10240, 5632]","[10751, 6143]",11,20
5617,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verification_set3,ca,060cm,2018,20180723,11,m_3311815_ne_11_060_20180723,ca_060cm_2018_33118_m_3311815_ne_11_060_20180723_000032.jpg,"[512, 3584]","[1023, 4095]",7,1
5618,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verification_set3,ca,060cm,2018,20180723,11,m_3311815_ne_11_060_20180723,ca_060cm_2018_33118_m_3311815_ne_11_060_20180723_000033.jpg,"[512, 4096]","[1023, 4607]",8,1
5619,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verification_set3,ca,060cm,2018,20180723,11,m_3311815_ne_11_060_20180723,ca_060cm_2018_33118_m_3311815_ne_11_060_20180723_000080.jpg,"[1536, 3584]","[2047, 4095]",7,3
5620,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verification_set3,ca,060cm,2018,20180723,11,m_3311815_ne_11_060_20180723,ca_060cm_2018_33118_m_3311815_ne_11_060_20180723_000081.jpg,"[1536, 4096]","[2047, 4607]",8,3
5621,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verification_set3,ca,060cm,2018,20180723,11,m_3311815_ne_11_060_20180723,ca_060cm_2018_33118_m_3311815_ne_11_060_20180723_000103.jpg,"[2048, 3072]","[2559, 3583]",6,4
5622,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verification_set3,ca,060cm,2018,20180723,11,m_3311815_ne_11_060_20180723,ca_060cm_2018_33118_m_3311815_ne_11_060_20180723_000104.jpg,"[2048, 3584]","[2559, 4095]",7,4
5623,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verification_set3,ca,060cm,2018,20180723,11,m_3311815_ne_11_060_20180723,ca_060cm_2018_33118_m_3311815_ne_11_060_20180723_000105.jpg,"[2048, 4096]","[2559, 4607]",8,4
5624,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verification_set3,ca,060cm,2018,20180723,11,m_3311815_ne_11_060_20180723,ca_060cm_2018_33118_m_3311815_ne_11_060_20180723_000128.jpg,"[2560, 3584]","[3071, 4095]",7,5
5625,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verification_set3,ca,060cm,2018,20180723,11,m_3311815_ne_11_060_20180723,ca_060cm_2018_33118_m_3311815_ne_11_060_20180723_000129.jpg,"[2560, 4096]","[3071, 4607]",8,5
5626,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verification_set3,ca,060cm,2018,20180723,11,m_3311815_ne_11_060_20180723,ca_060cm_2018_33118_m_3311815_ne_11_060_20180723_000154.jpg,"[3072, 4608]","[3583, 5119]",9,6
5627,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verification_set3,ca,060cm,2018,20180723,11,m_3311815_ne_11_060_20180723,ca_060cm_2018_33118_m_3311815_ne_11_060_20180723_000155.jpg,"[3072, 5120]","[3583, 5631]",10,6
5628,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verification_set3,ca,060cm,2018,20180723,11,m_3311815_ne_11_060_20180723,ca_060cm_2018_33118_m_3311815_ne_11_060_20180723_000488.jpg,"[10240, 3584]","[10751, 4095]",7,20
5629,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verification_set3,ky,060cm,2018,20180930,16,m_3808460_ne_16_060_20180930,ky_060cm_2018_38084_m_3808460_ne_16_060_20180930_000002.jpg,"[0, 512]","[511, 1023]",1,0
5630,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verification_set3,ky,060cm,2018,20180930,16,m_3808460_ne_16_060_20180930,ky_060cm_2018_38084_m_3808460_ne_16_060_20180930_000021.jpg,"[0, 10240]","[511, 10751]",20,0
5631,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verification_set3,ky,060cm,2018,20180930,16,m_3808460_ne_16_060_20180930,ky_060cm_2018_38084_m_3808460_ne_16_060_20180930_000055.jpg,"[1024, 2048]","[1535, 2559]",4,2
5632,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verification_set3,ky,060cm,2018,20180930,16,m_3808460_ne_16_060_20180930,ky_060cm_2018_38084_m_3808460_ne_16_060_20180930_000118.jpg,"[2048, 8704]","[2559, 9215]",17,4
5633,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verification_set3,ky,060cm,2018,20180930,16,m_3808460_ne_16_060_20180930,ky_060cm_2018_38084_m_3808460_ne_16_060_20180930_000129.jpg,"[2560, 1536]","[3071, 2047]",3,5
5634,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verification_set3,ky,060cm,2018,20180930,16,m_3808460_ne_16_060_20180930,ky_060cm_2018_38084_m_3808460_ne_16_060_20180930_000165.jpg,"[3072, 7168]","[3583, 7679]",14,6
5635,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verification_set3,ky,060cm,2018,20180930,16,m_3808460_ne_16_060_20180930,ky_060cm_2018_38084_m_3808460_ne_16_060_20180930_000177.jpg,"[3584, 512]","[4095, 1023]",1,7
5636,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verification_set3,ky,060cm,2018,20180930,16,m_3808460_ne_16_060_20180930,ky_060cm_2018_38084_m_3808460_ne_16_060_20180930_000178.jpg,"[3584, 1024]","[4095, 1535]",2,7
5637,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verification_set3,ky,060cm,2018,20180930,16,m_3808460_ne_16_060_20180930,ky_060cm_2018_38084_m_3808460_ne_16_060_20180930_000220.jpg,"[4096, 9728]","[4607, 10239]",19,8
5638,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verification_set3,ky,060cm,2018,20180930,16,m_3808460_ne_16_060_20180930,ky_060cm_2018_38084_m_3808460_ne_16_060_20180930_000414.jpg,"[8192, 6656]","[8703, 7167]",13,16
5639,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verification_set3,ky,060cm,2018,20180930,16,m_3808460_ne_16_060_20180930,ky_060cm_2018_38084_m_3808460_ne_16_060_20180930_000415.jpg,"[8192, 7168]","[8703, 7679]",14,16
5640,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verification_set3,ky,060cm,2018,20180930,16,m_3808460_ne_16_060_20180930,ky_060cm_2018_38084_m_3808460_ne_16_060_20180930_000435.jpg,"[8704, 4608]","[9215, 5119]",9,17
5641,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verification_set3,ky,060cm,2018,20180930,16,m_3808460_ne_16_060_20180930,ky_060cm_2018_38084_m_3808460_ne_16_060_20180930_000436.jpg,"[8704, 5120]","[9215, 5631]",10,17
5642,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verification_set3,ky,060cm,2018,20180930,16,m_3808460_ne_16_060_20180930,ky_060cm_2018_38084_m_3808460_ne_16_060_20180930_000437.jpg,"[8704, 5632]","[9215, 6143]",11,17
5643,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verification_set3,ky,060cm,2018,20180930,16,m_3808460_ne_16_060_20180930,ky_060cm_2018_38084_m_3808460_ne_16_060_20180930_000438.jpg,"[8704, 6144]","[9215, 6655]",12,17
5644,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verification_set3,ky,060cm,2018,20180930,16,m_3808460_ne_16_060_20180930,ky_060cm_2018_38084_m_3808460_ne_16_060_20180930_000439.jpg,"[8704, 6656]","[9215, 7167]",13,17
5645,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verification_set3,ky,060cm,2018,20180930,16,m_3808460_ne_16_060_20180930,ky_060cm_2018_38084_m_3808460_ne_16_060_20180930_000440.jpg,"[8704, 7168]","[9215, 7679]",14,17
5646,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verification_set3,ky,060cm,2018,20180930,16,m_3808460_ne_16_060_20180930,ky_060cm_2018_38084_m_3808460_ne_16_060_20180930_000487.jpg,"[9728, 5632]","[10239, 6143]",11,19
5647,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verification_set3,tx,060cm,2018,20181114,14,m_3009621_se_14_060_20181114,tx_060cm_2018_30096_m_3009621_se_14_060_20181114_000184.jpg,"[3584, 4096]","[4095, 4607]",8,7
5648,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verification_set3,tx,060cm,2018,20181114,14,m_3009621_se_14_060_20181114,tx_060cm_2018_30096_m_3009621_se_14_060_20181114_000209.jpg,"[4096, 4096]","[4607, 4607]",8,8
5649,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verification_set3,tx,060cm,2018,20181114,14,m_3009621_se_14_060_20181114,tx_060cm_2018_30096_m_3009621_se_14_060_20181114_000320.jpg,"[6144, 9728]","[6655, 10239]",19,12
5650,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verification_set3,tx,060cm,2018,20181114,14,m_3009621_se_14_060_20181114,tx_060cm_2018_30096_m_3009621_se_14_060_20181114_000358.jpg,"[7168, 3584]","[7679, 4095]",7,14
5651,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verification_set3,tx,060cm,2018,20181114,14,m_3009621_se_14_060_20181114,tx_060cm_2018_30096_m_3009621_se_14_060_20181114_000408.jpg,"[8192, 3584]","[8703, 4095]",7,16
5652,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verification_set3,tx,060cm,2018,20181114,14,m_3009621_se_14_060_20181114,tx_060cm_2018_30096_m_3009621_se_14_060_20181114_000428.jpg,"[8704, 1024]","[9215, 1535]",2,17
5653,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verification_set3,tx,060cm,2018,20181114,14,m_3009621_se_14_060_20181114,tx_060cm_2018_30096_m_3009621_se_14_060_20181114_000533.jpg,"[10752, 3584]","[11263, 4095]",7,21
5654,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verification_set3,ia,60cm,2019,20190806,15,m_4309463_nw_15_060_20190806,ia_60cm_2019_43094_m_4309463_nw_15_060_20190806_000006.jpg,"[0, 2560]","[511, 3071]",5,0
5655,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verification_set3,ia,60cm,2019,20190806,15,m_4309463_nw_15_060_20190806,ia_60cm_2019_43094_m_4309463_nw_15_060_20190806_000105.jpg,"[2048, 2048]","[2559, 2559]",4,4
5656,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verification_set3,ia,60cm,2019,20190806,15,m_4309463_nw_15_060_20190806,ia_60cm_2019_43094_m_4309463_nw_15_060_20190806_000109.jpg,"[2048, 4096]","[2559, 4607]",8,4
5657,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verification_set3,ia,60cm,2019,20190806,15,m_4309463_nw_15_060_20190806,ia_60cm_2019_43094_m_4309463_nw_15_060_20190806_000132.jpg,"[2560, 3072]","[3071, 3583]",6,5
5658,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verification_set3,ia,60cm,2019,20190806,15,m_4309463_nw_15_060_20190806,ia_60cm_2019_43094_m_4309463_nw_15_060_20190806_000157.jpg,"[3072, 3072]","[3583, 3583]",6,6
5659,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verification_set3,ia,60cm,2019,20190806,15,m_4309463_nw_15_060_20190806,ia_60cm_2019_43094_m_4309463_nw_15_060_20190806_000214.jpg,"[4096, 6656]","[4607, 7167]",13,8
5660,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verification_set3,ia,60cm,2019,20190806,15,m_4309463_nw_15_060_20190806,ia_60cm_2019_43094_m_4309463_nw_15_060_20190806_000461.jpg,"[9216, 5120]","[9727, 5631]",10,18
5661,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verification_set3,ia,60cm,2019,20190806,15,m_4309463_nw_15_060_20190806,ia_60cm_2019_43094_m_4309463_nw_15_060_20190806_000462.jpg,"[9216, 5632]","[9727, 6143]",11,18
5662,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verification_set3,co,60cm,2019,20190914,13,m_4010423_nw_13_060_20190914,co_60cm_2019_40104_m_4010423_nw_13_060_20190914_000110.jpg,"[2048, 4608]","[2559, 5119]",9,4
5663,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verification_set3,in,060cm,2018,20180707,16,m_4108721_sw_16_060_20180707,in_060cm_2018_41087_m_4108721_sw_16_060_20180707_000116.jpg,"[2048, 7680]","[2559, 8191]",15,4
5664,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verification_set3,in,060cm,2018,20180707,16,m_4108721_sw_16_060_20180707,in_060cm_2018_41087_m_4108721_sw_16_060_20180707_000132.jpg,"[2560, 3072]","[3071, 3583]",6,5
5665,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verification_set3,in,060cm,2018,20180707,16,m_4108721_sw_16_060_20180707,in_060cm_2018_41087_m_4108721_sw_16_060_20180707_000157.jpg,"[3072, 3072]","[3583, 3583]",6,6
5666,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verification_set3,in,060cm,2018,20180707,16,m_4108721_sw_16_060_20180707,in_060cm_2018_41087_m_4108721_sw_16_060_20180707_000164.jpg,"[3072, 6656]","[3583, 7167]",13,6
5667,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verification_set3,in,060cm,2018,20180707,16,m_4108721_sw_16_060_20180707,in_060cm_2018_41087_m_4108721_sw_16_060_20180707_000182.jpg,"[3584, 3072]","[4095, 3583]",6,7
5668,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verification_set3,in,060cm,2018,20180707,16,m_4108721_sw_16_060_20180707,in_060cm_2018_41087_m_4108721_sw_16_060_20180707_000183.jpg,"[3584, 3584]","[4095, 4095]",7,7
5669,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verification_set3,in,060cm,2018,20180707,16,m_4108721_sw_16_060_20180707,in_060cm_2018_41087_m_4108721_sw_16_060_20180707_000205.jpg,"[4096, 2048]","[4607, 2559]",4,8
5670,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verification_set3,in,060cm,2018,20180707,16,m_4108721_sw_16_060_20180707,in_060cm_2018_41087_m_4108721_sw_16_060_20180707_000208.jpg,"[4096, 3584]","[4607, 4095]",7,8
5671,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verification_set3,in,060cm,2018,20180707,16,m_4108721_sw_16_060_20180707,in_060cm_2018_41087_m_4108721_sw_16_060_20180707_000209.jpg,"[4096, 4096]","[4607, 4607]",8,8
5672,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verification_set3,in,060cm,2018,20180707,16,m_4108721_sw_16_060_20180707,in_060cm_2018_41087_m_4108721_sw_16_060_20180707_000230.jpg,"[4608, 2048]","[5119, 2559]",4,9
5673,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verification_set3,in,060cm,2018,20180707,16,m_4108721_sw_16_060_20180707,in_060cm_2018_41087_m_4108721_sw_16_060_20180707_000231.jpg,"[4608, 2560]","[5119, 3071]",5,9
5674,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verification_set3,in,060cm,2018,20180707,16,m_4108721_sw_16_060_20180707,in_060cm_2018_41087_m_4108721_sw_16_060_20180707_000233.jpg,"[4608, 3584]","[5119, 4095]",7,9
5675,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verification_set3,in,060cm,2018,20180707,16,m_4108721_sw_16_060_20180707,in_060cm_2018_41087_m_4108721_sw_16_060_20180707_000234.jpg,"[4608, 4096]","[5119, 4607]",8,9
5676,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verification_set3,in,060cm,2018,20180707,16,m_4108721_sw_16_060_20180707,in_060cm_2018_41087_m_4108721_sw_16_060_20180707_000236.jpg,"[4608, 5120]","[5119, 5631]",10,9
5677,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verification_set3,in,060cm,2018,20180707,16,m_4108721_sw_16_060_20180707,in_060cm_2018_41087_m_4108721_sw_16_060_20180707_000251.jpg,"[5120, 0]","[5631, 511]",0,10
5678,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verification_set3,in,060cm,2018,20180707,16,m_4108721_sw_16_060_20180707,in_060cm_2018_41087_m_4108721_sw_16_060_20180707_000252.jpg,"[5120, 512]","[5631, 1023]",1,10
5679,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verification_set3,in,060cm,2018,20180707,16,m_4108721_sw_16_060_20180707,in_060cm_2018_41087_m_4108721_sw_16_060_20180707_000253.jpg,"[5120, 1024]","[5631, 1535]",2,10
5680,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verification_set3,in,060cm,2018,20180707,16,m_4108721_sw_16_060_20180707,in_060cm_2018_41087_m_4108721_sw_16_060_20180707_000255.jpg,"[5120, 2048]","[5631, 2559]",4,10
5681,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verification_set3,in,060cm,2018,20180707,16,m_4108721_sw_16_060_20180707,in_060cm_2018_41087_m_4108721_sw_16_060_20180707_000256.jpg,"[5120, 2560]","[5631, 3071]",5,10
5682,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verification_set3,in,060cm,2018,20180707,16,m_4108721_sw_16_060_20180707,in_060cm_2018_41087_m_4108721_sw_16_060_20180707_000257.jpg,"[5120, 3072]","[5631, 3583]",6,10
5683,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verification_set3,in,060cm,2018,20180707,16,m_4108721_sw_16_060_20180707,in_060cm_2018_41087_m_4108721_sw_16_060_20180707_000258.jpg,"[5120, 3584]","[5631, 4095]",7,10
5684,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verification_set3,in,060cm,2018,20180707,16,m_4108721_sw_16_060_20180707,in_060cm_2018_41087_m_4108721_sw_16_060_20180707_000264.jpg,"[5120, 6656]","[5631, 7167]",13,10
5685,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verification_set3,in,060cm,2018,20180707,16,m_4108721_sw_16_060_20180707,in_060cm_2018_41087_m_4108721_sw_16_060_20180707_000265.jpg,"[5120, 7168]","[5631, 7679]",14,10
5686,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verification_set3,in,060cm,2018,20180707,16,m_4108721_sw_16_060_20180707,in_060cm_2018_41087_m_4108721_sw_16_060_20180707_000267.jpg,"[5120, 8192]","[5631, 8703]",16,10
